## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.custom1,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
1271,Outliers: The Story of Success,Non Fiction,Malcolm Gladwell,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2009,1,,,,,,,,,,,,
1272,Outliers: The Story of Success,Non Fiction,Malcolm Gladwell,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2010,1,,,,,,,,,,,,
1273,P is for Potty! (Sesame Street) (Lift-the-Flap),Non Fiction,Naomi Kleinberg,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,5,2018,1,,,,,,,,,,,,
1274,P is for Potty! (Sesame Street) (Lift-the-Flap),Non Fiction,Naomi Kleinberg,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,5,2019,1,,,,,,,,,,,,
1275,Percy Jackson and the Olympians Paperback Boxed Set (Books 1-3),Fiction,Rick Riordan,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,2,2010,1,,,,,,,,,,,,
1276,Player's Handbook (Dungeons & Dragons),Fiction,Wizards RPG Team,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,27,2017,1,,,,,,,,,,,,
1277,Player's Handbook (Dungeons & Dragons),Fiction,Wizards RPG Team,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,27,2018,1,,,,,,,,,,,,
1278,Player's Handbook (Dungeons & Dragons),Fiction,Wizards RPG Team,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,27,2019,1,,,,,,,,,,,,
1279,Pokémon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 Pokémon,Fiction,Scholastic,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2016,1,,,,,,,,,,,,
1280,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Non Fiction,Eben Alexander,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,10,2012,1,,,,,,,,,,,,
1281,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Non Fiction,Eben Alexander,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,10,2013,1,,,,,,,,,,,,
1282,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2009,1,,,,,,,,,,,,
1283,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2010,1,,,,,,,,,,,,
1284,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2011,1,,,,,,,,,,,,
1285,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2012,1,,,,,,,,,,,,
1286,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2013,1,,,,,,,,,,,,
1287,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2014,1,,,,,,,,,,,,
1288,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2015,1,,,,,,,,,,,,
1289,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2016,1,,,,,,,,,,,,
1290,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2017,1,,,,,,,,,,,,
1291,"Publication Manual of the American Psychological Association, 6th Edition",Non Fiction,American Psychological Association,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,46,2018,1,,,,,,,,,,,,
1292,Puppy Birthday to You! (Paw Patrol) (Little Golden Book),Fiction,Golden Books,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,4,2017,1,,,,,,,,,,,,
1293,Quiet: The Power of Introverts in a World That Can't Stop Talking,Non Fiction,Susan Cain,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2012,1,,,,,,,,,,,,
1294,Quiet: The Power of Introverts in a World That Can't Stop Talking,Non Fiction,Susan Cain,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,7,2013,1,,,,,,,,,,,,
1295,Radical: Taking Back Your Faith from the American Dream,Non Fiction,David Platt,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2010,1,,,,,,,,,,,,
1296,Radical: Taking Back Your Faith from the American Dream,Non Fiction,David Platt,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2011,1,,,,,,,,,,,,
1297,Ready Player One: A Novel,Fiction,Ernest Cline,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2017,1,,,,,,,,,,,,
1298,Ready Player One: A Novel,Fiction,Ernest Cline,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2018,1,,,,,,,,,,,,
1299,Rush Revere and the Brave Pilgrims: Time-Travel Adventures with Exceptional Americans (1),Fiction,Rush Limbaugh,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2013,1,,,,,,,,,,,,
1300,Rush Revere and the First Patriots: Time-Travel Adventures With Exceptional Americans (2),Fiction,Rush Limbaugh,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2014,1,,,,,,,,,,,,
1301,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Non Fiction,Samin Nosrat,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2018,1,,,,,,,,,,,,
1302,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Non Fiction,Samin Nosrat,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2019,1,,,,,,,,,,,,
1303,Sarah's Key,Fiction,Tatiana de Rosnay,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,10,2010,1,,,,,,,,,,,,
1304,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",Non Fiction,School Zone,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2018,1,,,,,,,,,,,,
1305,"School Zone - Big Preschool Workbook - Ages 4 and Up, Colors, Shapes, Numbers 1-10, Alphabet, Pre-Writing, Pre-Reading…",Non Fiction,School Zone,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2019,1,,,,,,,,,,,,
1306,"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",Non Fiction,Johanna Basford,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2015,1,,,,,,,,,,,,
1307,Sh*t My Dad Says,Non Fiction,Justin Halpern,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,11,2010,1,,,,,,,,,,,,
1308,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Non Fiction,Tucker Carlson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,16,2018,1,,,,,,,,,,,,
1309,Shred: The Revolutionary Diet: 6 Weeks 4 Inches 2 Sizes,Non Fiction,Ian K. Smith M.D.,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2013,1,,,,,,,,,,,,
1310,Sookie Stackhouse,Fiction,Charlaine Harris,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,25,2009,1,,,,,,,,,,,,
1311,"Soul Healing Miracles: Ancient and New Sacred Wisdom, Knowledge, and Practical Techniques for Healing the Spiritual…",Non Fiction,Zhi Gang Sha,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2013,1,,,,,,,,,,,,
1312,Steve Jobs,Non Fiction,Walter Isaacson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2011,1,,,,,,,,,,,,
1313,Steve Jobs,Non Fiction,Walter Isaacson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2012,1,,,,,,,,,,,,
1314,Strange Planet (Strange Planet Series),Fiction,Nathan W. Pyle,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2019,1,,,,,,,,,,,,
1315,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2009,1,,,,,,,,,,,,
1316,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2010,1,,,,,,,,,,,,
1317,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2011,1,,,,,,,,,,,,
1318,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2012,1,,,,,,,,,,,,
1319,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2013,1,,,,,,,,,,,,
1320,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2014,1,,,,,,,,,,,,
1321,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2015,1,,,,,,,,,,,,
1322,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2016,1,,,,,,,,,,,,
1323,StrengthsFinder 2.0,Non Fiction,Gallup,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2017,1,,,,,,,,,,,,
1324,"Super Freakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",Non Fiction,Steven D. Levitt,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,18,2009,1,,,,,,,,,,,,
1325,Switch: How to Change Things When Change Is Hard,Non Fiction,Chip Heath,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,13,2010,1,,,,,,,,,,,,
1326,Sycamore Row (Jake Brigance),Fiction,John Grisham,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,18,2013,1,,,,,,,,,,,,
1327,Teach Like a Champion: 49 Techniques that Put Students on the Path to College,Non Fiction,Doug Lemov,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2010,1,,,,,,,,,,,,
1328,Teach Like a Champion: 49 Techniques that Put Students on the Path to College,Non Fiction,Doug Lemov,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,20,2011,1,,,,,,,,,,,,
1329,The 17 Day Diet: A Doctor's Plan Designed for Rapid Results,Non Fiction,Mike Moreno,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,22,2011,1,,,,,,,,,,,,
1330,"The 4 Hour Body: An Uncommon Guide to Rapid Fat Loss, Incredible Sex and Becoming Superhuman",Non Fiction,Timothy Ferriss,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,21,2011,1,,,,,,,,,,,,
1331,The 5 Love Languages: The Secret to Love That Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,28,2010,1,,,,,,,,,,,,
1332,The 5 Love Languages: The Secret to Love That Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,28,2011,1,,,,,,,,,,,,
1333,The 5 Love Languages: The Secret to Love That Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,28,2012,1,,,,,,,,,,,,
1334,The 5 Love Languages: The Secret to Love That Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,28,2013,1,,,,,,,,,,,,
1335,The 5 Love Languages: The Secret to Love That Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,28,2014,1,,,,,,,,,,,,
1336,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,8,2015,1,,,,,,,,,,,,
1337,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,8,2016,1,,,,,,,,,,,,
1338,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,8,2017,1,,,,,,,,,,,,
1339,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,8,2018,1,,,,,,,,,,,,
1340,The 5 Love Languages: The Secret to Love that Lasts,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,8,2019,1,,,,,,,,,,,,
1341,The 5000 Year Leap,Non Fiction,W. Cleon Skousen,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2009,1,,,,,,,,,,,,
1342,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,Stephen R. Covey,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,24,2009,1,,,,,,,,,,,,
1343,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,Stephen R. Covey,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,24,2011,1,,,,,,,,,,,,
1344,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,Stephen R. Covey,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,24,2012,1,,,,,,,,,,,,
1345,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,Stephen R. Covey,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,24,2013,1,,,,,,,,,,,,
1346,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,Stephen R. Covey,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,16,2015,1,,,,,,,,,,,,
1347,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,Stephen R. Covey,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,16,2016,1,,,,,,,,,,,,
1348,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Non Fiction,Stephen R. Covey,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,16,2017,1,,,,,,,,,,,,
1349,The Alchemist,Fiction,Paulo Coelho,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,39,2014,1,,,,,,,,,,,,
1350,The Amateur,Non Fiction,Edward Klein,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2012,1,,,,,,,,,,,,
1351,The Art of Racing in the Rain: A Novel,Fiction,Garth Stein,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,10,2010,1,,,,,,,,,,,,
1352,The Art of Racing in the Rain: A Novel,Fiction,Garth Stein,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,10,2011,1,,,,,,,,,,,,
1353,The Big Short: Inside the Doomsday Machine,Non Fiction,Michael Lewis,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,17,2010,1,,,,,,,,,,,,
1354,The Blood of Olympus (The Heroes of Olympus (5)),Fiction,Rick Riordan,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,11,2014,1,,,,,,,,,,,,
1355,"The Blood Sugar Solution: The UltraHealthy Program for Losing Weight, Preventing Disease, and Feeling Great Now!",Non Fiction,Mark Hyman M.D.,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,14,2012,1,,,,,,,,,,,,
1356,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Non Fiction,Bessel van der Kolk M.D.,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2019,1,,,,,,,,,,,,
1357,The Book of Basketball: The NBA According to The Sports Guy,Non Fiction,Bill Simmons,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,53,2009,1,,,,,,,,,,,,
1358,The Book Thief,Fiction,Markus Zusak,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2013,1,,,,,,,,,,,,
1359,The Book Thief,Fiction,Markus Zusak,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2014,1,,,,,,,,,,,,
1360,The Book with No Pictures,Fiction,B. J. Novak,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,8,2014,1,,,,,,,,,,,,
1361,The Book with No Pictures,Fiction,B. J. Novak,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,8,2015,1,,,,,,,,,,,,
1362,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Non Fiction,Daniel James Brown,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2014,1,,,,,,,,,,,,
1363,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Non Fiction,Daniel James Brown,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2015,1,,,,,,,,,,,,
1364,The Casual Vacancy,Fiction,J.K. Rowling,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,12,2012,1,,,,,,,,,,,,
1365,The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet…,Non Fiction,Thomas Campbell,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,21,2011,1,,,,,,,,,,,,
1366,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Non Fiction,Amy Ramos,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2018,1,,,,,,,,,,,,
1367,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Non Fiction,Amy Ramos,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2019,1,,,,,,,,,,,,
1368,The Confession: A Novel,Fiction,John Grisham,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,13,2010,1,,,,,,,,,,,,
1369,The Constitution of the United States,Non Fiction,Delegates of the Constitutional,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,0,2016,1,,,,,,,,,,,,
1370,The Daily Show with Jon Stewart Presents Earth (The Book): A Visitor's Guide to the Human Race,Non Fiction,Jon Stewart,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,11,2010,1,,,,,,,,,,,,
1371,The Day the Crayons Quit,Fiction,Drew Daywalt,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2013,1,,,,,,,,,,,,
1372,The Day the Crayons Quit,Fiction,Drew Daywalt,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2014,1,,,,,,,,,,,,
1373,The Day the Crayons Quit,Fiction,Drew Daywalt,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2015,1,,,,,,,,,,,,
1374,"The Dukan Diet: 2 Steps to Lose the Weight, 2 Steps to Keep It Off Forever",Non Fiction,Pierre Dukan,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,15,2011,1,,,,,,,,,,,,
1375,The Elegance of the Hedgehog,Fiction,Muriel Barbery,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,11,2009,1,,,,,,,,,,,,
1376,The Fault in Our Stars,Fiction,John Green,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,13,2012,1,,,,,,,,,,,,
1377,The Fault in Our Stars,Fiction,John Green,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,13,2013,1,,,,,,,,,,,,
1378,The Fault in Our Stars,Fiction,John Green,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,7,2014,1,,,,,,,,,,,,
1379,The Fault in Our Stars,Fiction,John Green,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,13,2014,1,,,,,,,,,,,,
1380,The Five Dysfunctions of a Team: A Leadership Fable,Non Fiction,Patrick Lencioni,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2009,1,,,,,,,,,,,,
1381,The Five Dysfunctions of a Team: A Leadership Fable,Non Fiction,Patrick Lencioni,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2010,1,,,,,,,,,,,,
1382,The Five Dysfunctions of a Team: A Leadership Fable,Non Fiction,Patrick Lencioni,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2011,1,,,,,,,,,,,,
1383,The Five Dysfunctions of a Team: A Leadership Fable,Non Fiction,Patrick Lencioni,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2012,1,,,,,,,,,,,,
1384,The Five Dysfunctions of a Team: A Leadership Fable,Non Fiction,Patrick Lencioni,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2013,1,,,,,,,,,,,,
1385,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Non Fiction,Gary Chapman,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2009,1,,,,,,,,,,,,
1386,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,Don Miguel Ruiz,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2013,1,,,,,,,,,,,,
1387,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,Don Miguel Ruiz,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2015,1,,,,,,,,,,,,
1388,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,Don Miguel Ruiz,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2016,1,,,,,,,,,,,,
1389,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,Don Miguel Ruiz,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2017,1,,,,,,,,,,,,
1390,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,Don Miguel Ruiz,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2018,1,,,,,,,,,,,,
1391,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Non Fiction,Don Miguel Ruiz,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,6,2019,1,,,,,,,,,,,,
1392,The Getaway,Fiction,Jeff Kinney,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,0,2017,1,,,,,,,,,,,,
1393,The Girl on the Train,Fiction,Paula Hawkins,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,18,2015,1,,,,,,,,,,,,
1394,The Girl on the Train,Fiction,Paula Hawkins,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,7,2016,1,,,,,,,,,,,,
1395,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy),Fiction,Stieg Larsson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,14,2010,1,,,,,,,,,,,,
1396,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy),Fiction,Stieg Larsson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,14,2011,1,,,,,,,,,,,,
1397,The Girl Who Played with Fire (Millennium Series),Fiction,Stieg Larsson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,9,2010,1,,,,,,,,,,,,
1398,The Girl Who Played with Fire (Millennium),Fiction,Stieg Larsson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,16,2009,1,,,,,,,,,,,,
1399,The Girl with the Dragon Tattoo (Millennium Series),Fiction,Stieg Larsson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,2,2009,1,,,,,,,,,,,,
1400,The Girl with the Dragon Tattoo (Millennium Series),Fiction,Stieg Larsson,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,2,2010,1,,,,,,,,,,,,
1401,The Going-To-Bed Book,Fiction,Sandra Boynton,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,5,2016,1,,,,,,,,,,,,
1402,The Going-To-Bed Book,Fiction,Sandra Boynton,https://lacountylibrary.org/wp-content/uploads/2020/11/More-bks-URL-1536x864.png,5,2017,1,,,,,,,,,,,,
